data,Overall,Sebha_idp,Aljufra_idp,Aljufra_non_displaced,Tripoli_idp,Wadi Ashshati_non_displaced,Wadi Ashshati_idp,Aljfara_non_displaced,Sebha_non_displaced,Tripoli_non_displaced,Aljfara_idp,Ejdabia_non_displaced,Tripoli_returnee,Alkufra_idp,Sirt_non_displaced,Ghat_non_displaced,Derna_returnee,Al Jabal Al Gharbi_non_displaced,Azzawya_non_displaced,Zwara_non_displaced,Ejdabia_idp,Alkufra_non_displaced,Al Jabal Al Gharbi_idp,Sirt_returnee,Sirt_idp,Murzuq_non_displaced,Sebha_returnee,Misrata_non_displaced,Misrata_idp,Ghat_idp,Zwara_idp,Murzuq_idp,Al Jabal Al Gharbi_returnee,Alkufra_returnee,Benghazi_returnee,Benghazi_idp,Derna_non_displaced,Benghazi_non_displaced,Azzawya_idp,Aljfara_returnee,Derna_idp,Murzuq_returnee,Azzawya_returnee,Ubari_non_displaced,Ubari_idp,Zwara_returnee,Ghat_returnee,Misrata_returnee,Wadi Ashshati_returnee,Ubari_returnee,Ejdabia_returnee,Sebha,Aljufra,Tripoli,Wadi Ashshati,Aljfara,Ejdabia,Alkufra,Sirt,Ghat,Derna,Al Jabal Al Gharbi,Azzawya,Zwara,Murzuq,Misrata,Benghazi,Ubari
Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,56.8177071426774,37.5,45.4545454545455,23.6842105263158,86.5979381443299,71.6814159292035,31.7647058823529,32.2916666666667,41.4414414414414,83.9285714285714,25.9259259259259,65.2173913043478,88.7931034482759,63.1067961165049,66.9724770642202,17.8571428571429,33.6448598130841,46.9026548672566,20.3389830508475,44.0366972477064,58.5585585585586,14.9122807017544,25.9259259259259,68.1034482758621,40.5660377358491,9.70873786407767,51.0869565217391,51.7241379310345,29.3103448275862,9.90990990990991,29.4117647058824,19.5402298850575,45.3703703703704,22.5,66.3865546218487,55.2631578947368,71.1538461538462,71.304347826087,15.1785714285714,37.3737373737374,86.5853658536585,23.0769230769231,15.7894736842105,19.1304347826087,3.92156862745098,25.4716981132075,24.3589743589744,26.605504587156,77.7777777777778,25.4385964912281,86.6666666666667,41.1720992504017,24.3699192397365,84.3039250682582,70.719338571322,32.069807256949,64.7560452666524,21.0703133458109,65.9412218510732,15.6982636145444,64.520068475946,45.5914250553936,20.1448628745988,42.9546075970866,10.8235320784239,49.6541113703816,69.5338740498149,20.2945193699717
Yes,42.1348973998977,62.5,54.5454545454545,76.3157894736842,12.3711340206186,28.3185840707965,68.2352941176471,66.6666666666667,58.5585585585586,14.2857142857143,71.2962962962963,34.7826086956522,11.2068965517241,36.8932038834951,33.0275229357798,82.1428571428571,65.4205607476635,51.3274336283186,79.6610169491525,55.045871559633,41.4414414414414,85.0877192982456,71.2962962962963,31.0344827586207,58.4905660377358,90.2912621359223,48.9130434782609,44.8275862068966,67.2413793103448,90.0900900900901,69.6078431372549,80.4597701149425,54.6296296296296,77.5,33.6134453781513,42.9824561403509,28.8461538461538,27.8260869565217,83.9285714285714,60.6060606060606,13.4146341463415,76.9230769230769,82.4561403508772,80.8695652173913,96.078431372549,73.5849056603774,74.3589743589744,70.6422018348624,22.2222222222222,74.5614035087719,13.3333333333333,58.8279007495983,75.6300807602635,14.0390858159889,29.280661428678,66.7922360327252,35.2439547333476,78.9296866541891,33.642227475378,84.2551940533048,35.3125555566292,52.7099248120036,79.8201120815881,56.1255697299877,89.1764679215761,46.9114277573029,29.7803924736897,79.7054806300283
Don't know,0.659331108310334,0,0,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0.917431192660551,0,0,1.85185185185185,0.862068965517241,0.943396226415094,0,0,0.862068965517241,0.862068965517241,0,0.980392156862745,0,0,0,0,1.75438596491228,0,0.869565217391304,0.892857142857143,1.01010101010101,0,0,0,0,0,0.943396226415094,0,2.75229357798165,0,0,0,0,0,1.61548377523304,0,0.0152859126639532,0,0,0.41655067354878,0,0,0.105905341507436,0.0324162696556267,0.919822672925738,0,0.899589221779517,0.685733476495438,0
Prefer not to answer,0.388064349114653,0,0,0,1.03092783505155,0,0,1.04166666666667,0,0,2.77777777777778,0,0,0,0,0,0.934579439252336,1.76991150442478,0,0,0,0,0.925925925925926,0,0,0,0,2.58620689655172,2.58620689655172,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,1.75438596491228,0,0,0,1.28205128205128,0,0,0,0,0,0,0.0415053405198807,0,1.12267079766177,0,0,0,0.0465423321507782,0.167375967424784,1.59274479109534,0.00260877415754182,0,0,2.53487165053597,0,0
What were the main challenges to obtaining enough money to meet your household's needs in the last 30 days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unable to withdraw enough money from bank account,74.3979271739564,84.2857142857143,21.4285714285714,13.7931034482759,58.3333333333333,81.25,43.1034482758621,95.3125,76.9230769230769,68.75,96.1038961038961,46.3414634146341,46.1538461538462,86.8421052631579,58.3333333333333,92.3913043478261,77.1428571428572,68.9655172413793,98.936170212766,83.3333333333333,71.7391304347826,98.9690721649485,79.2207792207792,50,64.5161290322581,91.3978494623656,86.6666666666667,94.2307692307692,84.6153846153846,77,91.5492957746479,90,49.1525423728814,93.5483870967742,55,57.1428571428571,86.6666666666667,56.25,96.8085106382979,100,90.9090909090909,93.3333333333333,95.7446808510638,87.0967741935484,91.8367346938776,87.1794871794872,68.9655172413793,67.5324675324675,87.5,90.5882352941177,37.5,77.8808695036784,14.0336007553864,67.0862776595395,80.3324325531535,95.4205791979806,48.3162377147307,97.3317370334458,55.1800284767555,86.902675630142,84.9840620124852,68.1090536539265,98.8541771831511,83.6646425901793,91.2729519126084,93.0266832518017,55.9725781474832,88.1412875849726
Salary or wages not regularly paid,47.9390719690281,37.1428571428571,100,98.8505747126437,58.3333333333333,21.875,8.62068965517241,17.1875,61.5384615384615,37.5,31.1688311688312,34.1463414634146,53.8461538461538,52.6315789473684,52.7777777777778,42.3913043478261,90,51.7241379310345,78.7234042553192,63.3333333333333,15.2173913043478,70.1030927835051,58.4415584415584,69.4444444444444,61.2903225806452,80.6451612903226,64.4444444444444,40.3846153846154,29.4871794871795,37,46.4788732394366,82.8571428571429,76.271186440678,61.2903225806452,37.5,38.7755102040816,80,40.625,80.8510638297872,56.6666666666667,90.9090909090909,86.6666666666667,82.9787234042553,73.1182795698925,79.5918367346939,34.6153846153846,48.2758620689655,51.9480519480519,37.5,50.5882352941176,25,58.94121118926,98.8867786083377,39.2389185588476,21.6147378059675,18.4411335110402,32.6281414760523,67.7190713851685,60.2759706950112,40.9802506600006,81.8501586830075,53.8960260977636,78.8069792011785,61.7786278949111,80.9223789776471,39.8501260797206,39.7897060867625,67.505370717444
Don't know,0.409918604200258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24541256115443,0
Lack of work opportunity,11.4611403402209,37.1428571428571,2.38095238095238,1.14942528735632,16.6666666666667,15.625,15.5172413793103,3.125,33.8461538461538,6.25,1.2987012987013,19.5121951219512,23.0769230769231,10.5263157894737,16.6666666666667,17.3913043478261,18.5714285714286,10.3448275862069,1.06382978723404,10,19.5652173913043,13.4020618556701,16.8831168831169,2.77777777777778,9.67741935483871,7.52688172043011,15.5555555555556,11.5384615384615,12.8205128205128,40,8.45070422535211,15.7142857142857,5.08474576271187,22.5806451612903,30,30.6122448979592,10,15.625,2.12765957446809,5,18.1818181818182,10,0,8.60215053763441,15.3061224489796,8.97435897435897,43.1034482758621,42.8571428571429,0,7.05882352941176,0,33.9040132753614,1.18821517559996,7.59601711604583,15.5543259782026,3.06765983801838,19.4588429973976,13.2754854422851,10.4241390084775,25.1379107630848,11.5795036034819,10.3356608324463,1.10087151143032,9.92490513293363,8.37939531201669,12.2500103411109,19.6923631109815,8.40808377379413
No currently functioning banks/financial institutions in my area,0.972217877844738,15.7142857142857,0,0,0,0,1.72413793103448,0,3.07692307692308,0,0,0,0,0,5.55555555555556,0,1.42857142857143,3.44827586206897,2.12765957446809,1.66666666666667,0,0,0,0,1.61290322580645,9.67741935483871,2.22222222222222,0,5.12820512820513,0,0,1.42857142857143,0,1.61290322580645,0,0,0,0,3.19148936170213,0,0,6.66666666666667,2.12765957446809,8.60215053763441,7.14285714285714,0,1.72413793103448,0,0,3.52941176470588,12.5,4.43300149616523,0,0,0.0427014472038592,0,0.0368546746469322,0.0403371955710928,2.9930841274207,0.0625914122027706,0.255846121635026,2.99993982066558,2.16628321490883,1.56221557664803,8.81396084434728,0.359538458537932,0,7.2496597284629
Prefer not to answer,0.135186838733957,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46552096965868,0,0,0,0,0.255846121635026,0,0,0,0,0,0,0
Salary or wages too low,35.3717516987231,20,90.4761904761905,97.7011494252874,33.3333333333333,21.875,65.5172413793103,7.8125,20,37.5,9.09090909090909,41.4634146341463,61.5384615384615,34.2105263157895,44.4444444444444,46.7391304347826,41.4285714285714,36.2068965517241,57.4468085106383,26.6666666666667,28.2608695652174,25.7731958762887,38.961038961039,36.1111111111111,48.3870967741936,60.2150537634409,11.1111111111111,51.9230769230769,48.7179487179487,56,49.2957746478873,74.2857142857143,67.7966101694915,37.0967741935484,32.5,53.0612244897959,33.3333333333333,21.875,65.9574468085106,11.6666666666667,18.1818181818182,53.3333333333333,61.7021276595745,44.0860215053763,68.3673469387755,24.3589743589744,46.551724137931,71.4285714285714,25,36.4705882352941,25,19.8544234514721,97.4735820809247,38.6560210171267,22.9694814186171,7.93082555666325,40.3747705356827,27.1012428029724,41.163287312751,49.5231095324721,34.7008560343175,38.6650364770842,57.7621252991421,27.0371680908759,61.5826461084636,52.0855422053421,25.5796089248762,42.8607823186626
Other (specify),0.221696390923012,2.85714285714286,0,0,0,0,3.44827586206897,0,1.53846153846154,0,0,2.4390243902439,0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17647058823529,0,1.65623006668769,0,0,0.0854028944077184,0,2.23968554512918,0,0,0,0,1.49996991033279,0,0,0,0,0.0708696409728327,0.303375850478657
Did your household withdraw any money from banks or ATMs in the last 30 days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes,51.4759847504563,63.3928571428571,93.5064935064935,97.3684210526316,74.2268041237113,53.9823008849557,22.3529411764706,47.9166666666667,71.1711711711712,80.3571428571429,42.5925925925926,38.2608695652174,81.0344827586207,70.873786407767,31.1926605504587,34.8214285714286,9.34579439252336,25.6637168141593,22.0338983050847,65.1376146788991,37.8378378378378,40.3508771929825,37.962962962963,16.3793103448276,14.1509433962264,11.6504854368932,71.7391304347826,66.3793103448276,31.0344827586207,25.2252252252252,74.5098039215686,2.29885057471264,44.4444444444444,56.25,39.4957983193277,50,28.8461538461538,41.7391304347826,12.5,39.3939393939394,28.0487804878049,0,5.26315789473684,38.2608695652174,19.6078431372549,50,19.2307692307692,44.0366972477064,36.1111111111111,8.7719298245614,86.6666666666667,70.3371890880583,97.2467804174408,80.1476346814786,53.1211602693258,47.5378142102159,38.3702612842547,44.5283690820977,23.987446695612,31.3636045160402,25.3494602120185,27.73487047221,21.6628203642729,64.6952359014722,10.5994335966536,63.4577919346485,41.4724744857,30.089215787544
"No, unable to withdraw any money",33.9464977089077,33.9285714285714,6.49350649350649,2.63157894736842,16.4948453608247,40.7079646017699,37.6470588235294,26.0416666666667,25.2252252252252,6.25,33.3333333333333,56.5217391304348,8.62068965517241,21.3592233009709,66.9724770642202,63.3928571428571,86.9158878504673,69.9115044247788,72.8813559322034,24.7706422018349,49.5495495495495,57.8947368421053,48.1481481481481,83.6206896551724,82.0754716981132,84.4660194174757,19.5652173913043,9.48275862068965,39.6551724137931,54.954954954955,19.6078431372549,80.4597701149425,53.7037037037037,40,36.1344537815126,26.3157894736842,70.1923076923077,28.695652173913,84.8214285714286,18.1818181818182,70.7317073170732,84.6153846153846,84.2105263157895,55.6521739130435,79.4117647058823,26.4150943396226,71.7948717948718,14.6788990825688,55.5555555555556,85.0877192982456,5,26.0761000936809,2.75321958255923,6.79301060616144,40.6967772793927,26.2649467849669,55.8205608283099,52.9227528012718,74.8390440182552,61.15509607823,73.1903007922841,67.4864914478654,73.3317013510562,24.7330819230203,84.0607778637077,11.7012879916614,30.4484724842069,63.9653818148068
Did not attempt to withdraw any money,12.3169263093346,1.78571428571429,0,0,8.24742268041237,2.65486725663717,7.05882352941176,25,2.7027027027027,10.7142857142857,21.2962962962963,2.60869565217391,8.62068965517241,0.970873786407767,1.8348623853211,0.892857142857143,3.73831775700935,0.884955752212389,5.08474576271187,8.25688073394496,6.30630630630631,0,12.962962962963,0,1.88679245283019,2.9126213592233,2.17391304347826,21.551724137931,25,1.8018018018018,4.90196078431373,4.59770114942529,1.85185185185185,3.75,18.4873949579832,17.5438596491228,0.961538461538462,26.0869565217391,1.78571428571429,37.3737373737374,1.21951219512195,2.56410256410256,8.7719298245614,5.21739130434783,0.980392156862745,19.811320754717,3.84615384615385,24.7706422018349,5.55555555555556,6.14035087719298,5,2.59462747836156,0,10.499677320085,2.77656409163693,25.0134245564996,2.90704592202751,0.214014211799923,1.06582389818635,1.2739831132126,1.46023899569742,1.64610116848761,4.97045324085777,8.67301849557729,3.08056848386902,21.8573770842129,23.9151579520247,5.32652047887442
Do not have a bank account,1.58094150737485,0.892857142857143,0,0,1.03092783505155,2.65486725663717,32.9411764705882,0,0.900900900900901,1.78571428571429,0,1.73913043478261,1.72413793103448,5.8252427184466,0,0.892857142857143,0,0.884955752212389,0,1.8348623853211,5.40540540540541,1.75438596491228,0,0,1.88679245283019,0.970873786407767,6.52173913043478,2.58620689655172,0.862068965517241,18.018018018018,0.980392156862745,12.6436781609195,0,0,5.88235294117647,6.14035087719298,0,1.73913043478261,0,0,0,12.8205128205128,1.75438596491228,0.869565217391304,0,2.83018867924528,5.12820512820513,5.5045871559633,0,0,3.33333333333333,0.992083339899228,0,1.75193550465846,3.39340854962738,0,2.03266190900967,2.21463367273345,0.107685387946459,6.20731629251726,0,0.769896060170813,0.00260877415754182,1.85902840419744,2.25922005576961,2.52325635106833,2.91427417446946,0.618881918774758
Prefer not to answer,0.51680401408419,0,0,0,0,0,0,0,0,0.892857142857143,0,0.869565217391304,0,0,0,0,0,1.76991150442478,0,0,0,0,0,0,0,0,0,0,2.58620689655172,0,0,0,0,0,0,0,0,1.73913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807741887616519,0,0,0.798496585654751,0,0,0,0,1.53979212034163,0,0,0,0.181318964004043,1.24962090359899,0
Don't know,0.162845709842296,0,0,0,0,0,0,1.04166666666667,0,0,2.77777777777778,0,0,0.970873786407767,0,0,0,0.884955752212389,0,0,0.900900900900901,0,0.925925925925926,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0.892857142857143,5.05050505050505,0,0,0,0,0,0.943396226415094,0,11.0091743119266,2.77777777777778,0,0,0,0,0,0.0120898100172712,1.18381444831758,0.0709734707434976,0.120230232097132,0,0,0,0.822848730924531,0.0324162696556267,0.0396352757327236,0,0.278967674404782,0,0
"How much money, in LYD, did your household withdraw in total over the last 30 days?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How much money, in LYD, did your household withdraw in total over the last 30 days?",1377.88003659525,906.338028169014,322.222222222222,346.846846846847,2013.88888888889,1627.70491803279,776.315789473684,1160.4347826087,1313.29113924051,2087.22222222222,694.565217391304,1032.27272727273,1656.3829787234,828.082191780822,845.588235294118,871.538461538462,1020,2855.86206896552,961.538461538462,892.957746478873,1000,1128.26086956522,712.926829268293,886.842105263158,713.333333333333,757.083333333333,1044.69696969697,1303.8961038961,925,776.785714285714,1089.21052631579,650,932.916666666667,1024.44444444444,1330.85106382979,1459.64912280702,770,1381.25,775,861.538461538462,616.086956521739,NA,760,934.090909090909,792.5,672.641509433962,580,887.5,1220.76923076923,645,1125,1264.77256673876,346.071235459816,2060.54396338588,1604.84758118401,1134.04666728347,1030.00365866406,1088.49124956655,855.397222546945,832.400795629634,813.937330966914,2593.26463402685,954.466266791419,887.755559026195,746.120595661655,1269.06639031935,1371.5369705972,855.236514270369
When was the last time your household was able to withdraw any money from banks or ATMs?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-2 months ago,42.4132114107692,13.1578947368421,0,0,50,43.4782608695652,0,36,10.7142857142857,71.4285714285714,38.8888888888889,52.3076923076923,90,40.9090909090909,2.73972602739726,59.1549295774648,39.7849462365591,11.3924050632911,16.2790697674419,48.1481481481481,81.8181818181818,40.9090909090909,23.0769230769231,3.09278350515464,4.59770114942529,0,22.2222222222222,0,6.52173913043478,52.4590163934426,75,0,31.0344827586207,71.875,53.4883720930233,66.6666666666667,78.0821917808219,48.4848484848485,17.8947368421053,50,94.8275862068966,0,18.75,29.6875,17.2839506172839,57.1428571428571,25,6.25,5,22.680412371134,0,11.1676785472446,0,71.588561525405,42.2339716152287,36.3474484909568,54.4783223380977,41.6835192263337,2.99431256319725,55.8971750029904,71.314377236562,13.4911339965068,16.3414028113492,49.0807321173171,0,0.581299304490286,50.3508112623617,27.503315673143
2-3 months ago,41.3847130797095,42.1052631578947,60,100,31.25,54.3478260869565,90.625,40,82.1428571428571,14.2857142857143,38.8888888888889,44.6153846153846,10,18.1818181818182,65.7534246575342,35.2112676056338,60.2150537634409,64.5569620253165,70.9302325581395,33.3333333333333,14.5454545454545,59.0909090909091,65.3846153846154,79.3814432989691,48.2758620689655,74.7126436781609,72.2222222222222,63.6363636363636,32.6086956521739,40.9836065573771,25,74.2857142857143,62.0689655172414,25,41.8604651162791,23.3333333333333,17.8082191780822,36.3636363636364,74.7368421052632,38.8888888888889,1.72413793103448,78.7878787878788,66.6666666666667,59.375,80.2469135802469,28.5714285714286,60.7142857142857,12.5,95,49.4845360824742,100,77.6397186722938,98.7401044298467,14.7326898920253,55.4232287677405,39.9310371339795,42.4097534685146,53.1722626775182,70.4897929446299,37.8766106365251,25.3156203130244,64.4230973757569,71.0620962415847,32.9611257127997,74.7050182043709,60.4459760331987,37.2674421743357,57.4593980957337
3-6 months ago,10.5003545112574,44.7368421052632,20,0,6.25,0,6.25,20,7.14285714285714,0,19.4444444444444,3.07692307692308,0,9.09090909090909,27.3972602739726,0,0,16.4556962025316,11.6279069767442,18.5185185185185,3.63636363636364,0,11.5384615384615,16.4948453608247,34.4827586206897,4.59770114942529,5.55555555555556,27.2727272727273,58.695652173913,1.63934426229508,0,5.71428571428571,5.17241379310345,3.125,2.32558139534884,3.33333333333333,4.10958904109589,12.1212121212121,7.36842105263158,11.1111111111111,1.72413793103448,3.03030303030303,12.5,3.125,2.46913580246914,14.2857142857143,12.5,81.25,0,6.18556701030928,0,11.1926027804616,0.629947785076638,0.251626126901777,0.15479274611399,19.8394097875121,3.11192419338777,1.20394548969214,23.2145569849056,0.947807578209687,3.36064046554022,15.352739742066,11.4745579385495,17.9581421698832,4.6972806462038,30.5472173280531,9.3990510425966,3.89427782610658
More than 6 months ago,4.62394419320945,0,20,0,12.5,2.17391304347826,0,4,0,14.2857142857143,2.77777777777778,0,0,22.7272727272727,4.10958904109589,0,0,7.59493670886076,0,0,0,0,0,1.03092783505155,11.4942528735632,20.6896551724138,0,0,2.17391304347826,3.27868852459016,0,20,0,0,0,0,0,3.03030303030303,0,0,0,18.1818181818182,2.08333333333333,3.125,0,0,0,0,0,21.6494845360825,0,0,0.629947785076638,13.4271224556679,2.11061049785988,3.88210458755158,0,2.81448043318286,3.23573606403552,0.988039679479199,0,6.6074623898204,0.00309791931208091,0,20.5977011494253,0.152413042206297,2.17736975627096,7.80684806162156
Prefer not to answer,0.833383879660327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40845070422535,0,0,1.16279069767442,0,0,0,0,0,1.14942528735632,0,0,9.09090909090909,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656014432317511,1.42689995055824,0,0,1.11884508920453,0,0,8.27309429205164,0,1.11205344779839
Don't know,0.244392925394124,0,0,0,0,0,3.125,0,0,0,0,0,0,9.09090909090909,0,4.22535211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,2.32558139534884,6.66666666666667,0,0,0,0,1.72413793103448,0,0,3.125,0,0,1.78571428571429,0,0,0,0,0,0,0,0.0773963730569948,0,0,1.12579217327314,0,2.86346715223737,0.00936198487335223,0.125566495849941,0,0,0,0,0.805325764435038,2.22410689559679
