"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var1463","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Zwara"
"dependent.var2435","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Zwara"
"dependent.var780","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,12.7553364231164,-25,25,"mantika_label","Murzuq"
"dependent.var1464","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",50,38.266009269349,-25,125,"mantika_label","Murzuq"
"dependent.var2436","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",100,12.7553364231164,75,125,"mantika_label","Murzuq"
"dependent.var781","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Misrata"
"dependent.var1465","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Misrata"
"dependent.var2437","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Misrata"
"dependent.var782","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Benghazi"
"dependent.var1466","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Benghazi"
"dependent.var2438","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Benghazi"
"dependent.var783","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ubari"
"dependent.var1467","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ubari"
"dependent.var2439","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ubari"
"dependent.var784","13. Debt repayment","Displacement_status",NA,"idp",100,15.3064037077396,70,130,"mantika_label","Sebha"
"dependent.var1468","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sebha"
"dependent.var2440","13. Debt repayment","Displacement_status",NA,"returnee",0,25.5106728462327,-50,50,"mantika_label","Sebha"
"dependent.var785","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljufra"
"dependent.var1469","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljufra"
"dependent.var786","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
"dependent.var1470","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Tripoli"
"dependent.var2441","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var787","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var1471","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var2442","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var788","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljfara"
"dependent.var1472","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljfara"
"dependent.var2443","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Aljfara"
"dependent.var789","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var1473","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var2444","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var790","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Alkufra"
"dependent.var1474","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Alkufra"
"dependent.var2445","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Alkufra"
"dependent.var791","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sirt"
"dependent.var1475","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sirt"
"dependent.var2446","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sirt"
"dependent.var792","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ghat"
"dependent.var1476","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ghat"
"dependent.var2447","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ghat"
"dependent.var793","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1477","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2448","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var794","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Derna"
"dependent.var1478","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Derna"
"dependent.var2449","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Derna"
"dependent.var795","13. Debt repayment","Displacement_status",NA,"non_displaced",150,51.0213456924654,50,250,"mantika_label","Azzawya"
"dependent.var1479","13. Debt repayment","Displacement_status",NA,"idp",150,12.7553364231164,125,175,"mantika_label","Azzawya"
"dependent.var2450","13. Debt repayment","Displacement_status",NA,"returnee",200,12.7553364231164,175,225,"mantika_label","Azzawya"
"dependent.var796","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Zwara"
"dependent.var1480","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Zwara"
"dependent.var2451","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Zwara"
"dependent.var797","13. Debt repayment","Displacement_status",NA,"non_displaced",100,0,100,100,"mantika_label","Murzuq"
"dependent.var1481","13. Debt repayment","Displacement_status",NA,"idp",0,25.5106728462327,-50,50,"mantika_label","Murzuq"
"dependent.var2452","13. Debt repayment","Displacement_status",NA,"returnee",100,25.5106728462327,50,150,"mantika_label","Murzuq"
"dependent.var798","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Misrata"
"dependent.var1482","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Misrata"
"dependent.var2453","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Misrata"
"dependent.var799","13. Debt repayment","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Benghazi"
"dependent.var1483","13. Debt repayment","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Benghazi"
"dependent.var2454","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Benghazi"
"dependent.var800","13. Debt repayment","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ubari"
"dependent.var1484","13. Debt repayment","Displacement_status",NA,"idp",150,33.1638747001025,85,215,"mantika_label","Ubari"
"dependent.var2455","13. Debt repayment","Displacement_status",NA,"returnee",100,63.7766821155817,-25,225,"mantika_label","Ubari"
"dependent.var801","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sebha"
"dependent.var1485","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sebha"
"dependent.var2456","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sebha"
"dependent.var802","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljufra"
"dependent.var1486","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljufra"
"dependent.var803","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
"dependent.var1487","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Tripoli"
"dependent.var2457","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var804","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var1488","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var2458","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var805","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljfara"
"dependent.var1489","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljfara"
"dependent.var2459","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,25.5106728462327,-50,50,"mantika_label","Aljfara"
"dependent.var806","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,25.5106728462327,-50,50,"mantika_label","Ejdabia"
"dependent.var1490","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var2460","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var807","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Alkufra"
"dependent.var1491","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Alkufra"
"dependent.var2461","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Alkufra"
"dependent.var808","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sirt"
"dependent.var1492","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sirt"
"dependent.var2462","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sirt"
"dependent.var809","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ghat"
"dependent.var1493","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ghat"
"dependent.var2463","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ghat"
"dependent.var810","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1494","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2464","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var811","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Derna"
"dependent.var1495","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Derna"
"dependent.var2465","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Derna"
"dependent.var812","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,12.7553364231164,-25,25,"mantika_label","Azzawya"
"dependent.var1496","14. All other expenditures (specify)","Displacement_status",NA,"idp",1,12.7553364231164,-24,26,"mantika_label","Azzawya"
"dependent.var2466","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,12.7553364231164,-25,25,"mantika_label","Azzawya"
"dependent.var813","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Zwara"
"dependent.var1497","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Zwara"
"dependent.var2467","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Zwara"
"dependent.var814","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Murzuq"
"dependent.var1498","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Murzuq"
"dependent.var2468","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Murzuq"
"dependent.var815","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Misrata"
"dependent.var1499","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Misrata"
"dependent.var2469","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Misrata"
"dependent.var816","14. All other expenditures (specify)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Benghazi"
"dependent.var1500","14. All other expenditures (specify)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Benghazi"
"dependent.var2470","14. All other expenditures (specify)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Benghazi"
