"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var4126","13. Debt repayment","strata.names",NA,"Azzawya_returnee",200,0,200,200,NA,NA
"dependent.var4223","13. Debt repayment","strata.names",NA,"Ubari_non_displaced",0,0,0,0,NA,NA
"dependent.var4322","13. Debt repayment","strata.names",NA,"Ubari_idp",40,33.1638747001025,-25,105,NA,NA
"dependent.var4421","13. Debt repayment","strata.names",NA,"Zwara_returnee",0,0,0,0,NA,NA
"dependent.var4520","13. Debt repayment","strata.names",NA,"Ghat_returnee",0,0,0,0,NA,NA
"dependent.var4620","13. Debt repayment","strata.names",NA,"Misrata_returnee",0,0,0,0,NA,NA
"dependent.var4720","13. Debt repayment","strata.names",NA,"Wadi Ashshati_returnee",0,0,0,0,NA,NA
"dependent.var4820","13. Debt repayment","strata.names",NA,"Ubari_returnee",0,12.7553364231164,-25,25,NA,NA
"dependent.var4920","13. Debt repayment","strata.names",NA,"Ejdabia_returnee",0,0,0,0,NA,NA
"dependent.var505","14. All other expenditures (specify)","strata.names",NA,"Sebha_idp",0,0,0,0,NA,NA
"dependent.var1127","14. All other expenditures (specify)","strata.names",NA,"Aljufra_idp",0,0,0,0,NA,NA
"dependent.var2108","14. All other expenditures (specify)","strata.names",NA,"Aljufra_non_displaced",0,0,0,0,NA,NA
"dependent.var3107","14. All other expenditures (specify)","strata.names",NA,"Tripoli_idp",0,0,0,0,NA,NA
"dependent.var4106","14. All other expenditures (specify)","strata.names",NA,"Wadi Ashshati_non_displaced",0,0,0,0,NA,NA
"dependent.var532","14. All other expenditures (specify)","strata.names",NA,"Wadi Ashshati_idp",0,0,0,0,NA,NA
"dependent.var632","14. All other expenditures (specify)","strata.names",NA,"Aljfara_non_displaced",0,0,0,0,NA,NA
"dependent.var729","14. All other expenditures (specify)","strata.names",NA,"Sebha_non_displaced",0,0,0,0,NA,NA
"dependent.var826","14. All other expenditures (specify)","strata.names",NA,"Tripoli_non_displaced",0,0,0,0,NA,NA
"dependent.var924","14. All other expenditures (specify)","strata.names",NA,"Aljfara_idp",0,0,0,0,NA,NA
"dependent.var1023","14. All other expenditures (specify)","strata.names",NA,"Ejdabia_non_displaced",0,0,0,0,NA,NA
"dependent.var1128","14. All other expenditures (specify)","strata.names",NA,"Tripoli_returnee",0,0,0,0,NA,NA
"dependent.var1225","14. All other expenditures (specify)","strata.names",NA,"Alkufra_idp",0,0,0,0,NA,NA
"dependent.var1323","14. All other expenditures (specify)","strata.names",NA,"Sirt_non_displaced",0,0,0,0,NA,NA
"dependent.var1423","14. All other expenditures (specify)","strata.names",NA,"Ghat_non_displaced",0,0,0,0,NA,NA
"dependent.var1523","14. All other expenditures (specify)","strata.names",NA,"Derna_returnee",0,0,0,0,NA,NA
"dependent.var1623","14. All other expenditures (specify)","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",0,0,0,0,NA,NA
"dependent.var1723","14. All other expenditures (specify)","strata.names",NA,"Azzawya_non_displaced",0,12.7553364231164,-25,25,NA,NA
"dependent.var1823","14. All other expenditures (specify)","strata.names",NA,"Zwara_non_displaced",0,0,0,0,NA,NA
"dependent.var1923","14. All other expenditures (specify)","strata.names",NA,"Ejdabia_idp",0,0,0,0,NA,NA
"dependent.var2023","14. All other expenditures (specify)","strata.names",NA,"Alkufra_non_displaced",0,0,0,0,NA,NA
"dependent.var2127","14. All other expenditures (specify)","strata.names",NA,"Al Jabal Al Gharbi_idp",0,0,0,0,NA,NA
"dependent.var2225","14. All other expenditures (specify)","strata.names",NA,"Sirt_returnee",0,0,0,0,NA,NA
"dependent.var2323","14. All other expenditures (specify)","strata.names",NA,"Sirt_idp",0,0,0,0,NA,NA
"dependent.var2423","14. All other expenditures (specify)","strata.names",NA,"Murzuq_non_displaced",0,0,0,0,NA,NA
"dependent.var2523","14. All other expenditures (specify)","strata.names",NA,"Sebha_returnee",0,0,0,0,NA,NA
"dependent.var2623","14. All other expenditures (specify)","strata.names",NA,"Misrata_non_displaced",0,0,0,0,NA,NA
"dependent.var2723","14. All other expenditures (specify)","strata.names",NA,"Misrata_idp",0,0,0,0,NA,NA
"dependent.var2823","14. All other expenditures (specify)","strata.names",NA,"Ghat_idp",0,0,0,0,NA,NA
"dependent.var2923","14. All other expenditures (specify)","strata.names",NA,"Zwara_idp",0,0,0,0,NA,NA
"dependent.var3023","14. All other expenditures (specify)","strata.names",NA,"Murzuq_idp",0,0,0,0,NA,NA
"dependent.var3127","14. All other expenditures (specify)","strata.names",NA,"Al Jabal Al Gharbi_returnee",0,0,0,0,NA,NA
"dependent.var3225","14. All other expenditures (specify)","strata.names",NA,"Alkufra_returnee",0,0,0,0,NA,NA
"dependent.var3323","14. All other expenditures (specify)","strata.names",NA,"Benghazi_returnee",0,0,0,0,NA,NA
"dependent.var3423","14. All other expenditures (specify)","strata.names",NA,"Benghazi_idp",0,0,0,0,NA,NA
"dependent.var3523","14. All other expenditures (specify)","strata.names",NA,"Derna_non_displaced",0,0,0,0,NA,NA
"dependent.var3623","14. All other expenditures (specify)","strata.names",NA,"Benghazi_non_displaced",0,0,0,0,NA,NA
"dependent.var3723","14. All other expenditures (specify)","strata.names",NA,"Azzawya_idp",50,5.10213456924654,40,60,NA,NA
"dependent.var3823","14. All other expenditures (specify)","strata.names",NA,"Aljfara_returnee",0,0,0,0,NA,NA
"dependent.var3923","14. All other expenditures (specify)","strata.names",NA,"Derna_idp",0,0,0,0,NA,NA
"dependent.var4023","14. All other expenditures (specify)","strata.names",NA,"Murzuq_returnee",0,0,0,0,NA,NA
"dependent.var4127","14. All other expenditures (specify)","strata.names",NA,"Azzawya_returnee",50,12.7553364231164,25,75,NA,NA
"dependent.var4224","14. All other expenditures (specify)","strata.names",NA,"Ubari_non_displaced",0,0,0,0,NA,NA
"dependent.var4323","14. All other expenditures (specify)","strata.names",NA,"Ubari_idp",0,0,0,0,NA,NA
"dependent.var4422","14. All other expenditures (specify)","strata.names",NA,"Zwara_returnee",0,0,0,0,NA,NA
"dependent.var4521","14. All other expenditures (specify)","strata.names",NA,"Ghat_returnee",0,0,0,0,NA,NA
"dependent.var4621","14. All other expenditures (specify)","strata.names",NA,"Misrata_returnee",0,0,0,0,NA,NA
"dependent.var4721","14. All other expenditures (specify)","strata.names",NA,"Wadi Ashshati_returnee",0,0,0,0,NA,NA
"dependent.var4821","14. All other expenditures (specify)","strata.names",NA,"Ubari_returnee",0,0,0,0,NA,NA
"dependent.var4921","14. All other expenditures (specify)","strata.names",NA,"Ejdabia_returnee",0,0,0,0,NA,NA
