"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"365.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.4,NA,0.265466803419689,0.534533196580311,"mantika_label","Alkufra",0.242989584745126,"two sample ttest on difference in means (two sided)"
"365.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.375,NA,0.204579087389943,0.545420912610057,"mantika_label","Alkufra",0.242989584745126,"two sample ttest on difference in means (two sided)"
"366.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.344827586206897,NA,0.212352343850717,0.477302828563076,"mantika_label","Sirt",0.474791278297141,"two sample ttest on difference in means (two sided)"
"366.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.211764705882353,NA,0.107545402960496,0.31598400880421,"mantika_label","Sirt",0.474791278297141,"two sample ttest on difference in means (two sided)"
"366.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.42,NA,0.260722545097119,0.579277454902881,"mantika_label","Sirt",0.474791278297141,"two sample ttest on difference in means (two sided)"
"367.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.151079136690647,NA,0.0687724612332829,0.233385812148012,"mantika_label","Ghat",0.83850168680563,"two sample ttest on difference in means (two sided)"
"367.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.0277777777777778,NA,-0.0266656662372237,0.0822212217927793,"mantika_label","Ghat",0.83850168680563,"two sample ttest on difference in means (two sided)"
"367.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.128205128205128,NA,-0.077716529180128,0.334126785590384,"mantika_label","Ghat",0.83850168680563,"two sample ttest on difference in means (two sided)"
"368.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.242105263157895,NA,0.125825146012199,0.358385380303591,"mantika_label","Al Jabal Al Gharbi",0.350910636329567,"two sample ttest on difference in means (two sided)"
"368.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.173333333333333,NA,0.0870874273490504,0.259579239317616,"mantika_label","Al Jabal Al Gharbi",0.350910636329567,"two sample ttest on difference in means (two sided)"
"368.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.259259259259259,NA,0.157243356555383,0.361275161963136,"mantika_label","Al Jabal Al Gharbi",0.350910636329567,"two sample ttest on difference in means (two sided)"
"369.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.152941176470588,NA,0.0630711520986335,0.242811200842543,"mantika_label","Derna",0.266756549158752,"two sample ttest on difference in means (two sided)"
"369.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.5,NA,0.329685778772939,0.670314221227061,"mantika_label","Derna",0.266756549158752,"two sample ttest on difference in means (two sided)"
"369.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.645161290322581,NA,0.451318200398095,0.839004380247066,"mantika_label","Derna",0.266756549158752,"two sample ttest on difference in means (two sided)"
"370.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.245454545454545,NA,0.157087453353916,0.333821637555175,"mantika_label","Zwara",0.132300168708209,"two sample ttest on difference in means (two sided)"
"370.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.358974358974359,NA,0.240490277552895,0.477458440395823,"mantika_label","Zwara",0.132300168708209,"two sample ttest on difference in means (two sided)"
"370.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.216216216216216,NA,0.0817419729556577,0.350690459476775,"mantika_label","Zwara",0.132300168708209,"two sample ttest on difference in means (two sided)"
"371.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.223404255319149,NA,0.115883867713118,0.33092464292518,"mantika_label","Murzuq",0.988052414333112,"two sample ttest on difference in means (two sided)"
"371.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.222222222222222,NA,0.110296046624191,0.334148397820254,"mantika_label","Murzuq",0.988052414333112,"two sample ttest on difference in means (two sided)"
"371.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.366666666666667,NA,0.167689163291789,0.565644170041545,"mantika_label","Murzuq",0.988052414333112,"two sample ttest on difference in means (two sided)"
"372.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.0933333333333333,NA,0.000889816053874379,0.185776850612792,"mantika_label","Misrata",0.733704356255183,"two sample ttest on difference in means (two sided)"
"372.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.115384615384615,NA,0.0277018576705414,0.203067373098689,"mantika_label","Misrata",0.733704356255183,"two sample ttest on difference in means (two sided)"
"372.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.625,NA,0.317073682962043,0.932926317037957,"mantika_label","Misrata",0.733704356255183,"two sample ttest on difference in means (two sided)"
"373.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.327868852459016,NA,0.171009416310227,0.484728288607806,"mantika_label","Benghazi",0.114021314615818,"two sample ttest on difference in means (two sided)"
"373.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"returnee",0.125,NA,0.0433348339774978,0.206665166022502,"mantika_label","Benghazi",0.114021314615818,"two sample ttest on difference in means (two sided)"
"373.dependent.var2","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.166666666666667,NA,0.0424264510346606,0.290906882298673,"mantika_label","Benghazi",0.114021314615818,"two sample ttest on difference in means (two sided)"
"374.dependent.var","Youth 15-17 years: (female)","Displacement_status",NA,"non_displaced",0.315789473684211,NA,0.167322631576595,0.464256315791826,"mantika_label","Ubari",0.0735294042966835,"two sample ttest on difference in means (two sided)"
"374.dependent.var1","Youth 15-17 years: (female)","Displacement_status",NA,"idp",0.117647058823529,NA,-0.0402230126809256,0.275517130327984,"mantika_label","Ubari",0.0735294042966835,"two sample ttest on difference in means (two sided)"
"375","Adults 18-64: (female)","na","NA","NA",2.07437284038979,NA,1.77735366907224,2.37139201170735,"mantika_label","Sebha",NA,"no hypothesis test on case 'Direct reporting'"
"376","Adults 18-64: (female)","na","NA","NA",1.17175668994208,NA,1.05720175287892,1.28631162700524,"mantika_label","Aljufra",NA,"no hypothesis test on case 'Direct reporting'"
"377","Adults 18-64: (female)","na","NA","NA",1.26262952337799,NA,1.06148498949146,1.46377405726453,"mantika_label","Tripoli",NA,"no hypothesis test on case 'Direct reporting'"
"378","Adults 18-64: (female)","na","NA","NA",1.37516189768052,NA,1.24906784683247,1.50125594852857,"mantika_label","Azzawya",NA,"no hypothesis test on case 'Direct reporting'"
"379","Adults 18-64: (female)","na","NA","NA",1.98252889535431,NA,1.29851397563632,2.6665438150723,"mantika_label","Wadi Ashshati",NA,"no hypothesis test on case 'Direct reporting'"
"380","Adults 18-64: (female)","na","NA","NA",1.53531415538465,NA,1.29895566823774,1.77167264253155,"mantika_label","Aljfara",NA,"no hypothesis test on case 'Direct reporting'"
"381","Adults 18-64: (female)","na","NA","NA",1.49884766526238,NA,1.32831837000698,1.66937696051777,"mantika_label","Ejdabia",NA,"no hypothesis test on case 'Direct reporting'"
"382","Adults 18-64: (female)","na","NA","NA",1.68253314033829,NA,1.48809667145264,1.87696960922393,"mantika_label","Alkufra",NA,"no hypothesis test on case 'Direct reporting'"
"383","Adults 18-64: (female)","na","NA","NA",1.20446102198001,NA,1.09566833935905,1.31325370460098,"mantika_label","Sirt",NA,"no hypothesis test on case 'Direct reporting'"
"384","Adults 18-64: (female)","na","NA","NA",1.60255927931797,NA,1.42220284297965,1.78291571565628,"mantika_label","Ghat",NA,"no hypothesis test on case 'Direct reporting'"
"385","Adults 18-64: (female)","na","NA","NA",1.40976858361078,NA,1.27649933487005,1.54303783235152,"mantika_label","Al Jabal Al Gharbi",NA,"no hypothesis test on case 'Direct reporting'"
"386","Adults 18-64: (female)","na","NA","NA",1.27684664913909,NA,1.13547045482005,1.41822284345813,"mantika_label","Derna",NA,"no hypothesis test on case 'Direct reporting'"
"387","Adults 18-64: (female)","na","NA","NA",1.35096994501455,NA,1.22919153145042,1.47274835857869,"mantika_label","Zwara",NA,"no hypothesis test on case 'Direct reporting'"
"388","Adults 18-64: (female)","na","NA","NA",1.24580457887773,NA,1.12356262988451,1.36804652787094,"mantika_label","Murzuq",NA,"no hypothesis test on case 'Direct reporting'"
"389","Adults 18-64: (female)","na","NA","NA",1.54345040583629,NA,1.35925759344672,1.72764321822586,"mantika_label","Misrata",NA,"no hypothesis test on case 'Direct reporting'"
"390","Adults 18-64: (female)","na","NA","NA",1.60033790661109,NA,1.43056174954748,1.7701140636747,"mantika_label","Benghazi",NA,"no hypothesis test on case 'Direct reporting'"
"391","Adults 18-64: (female)","na","NA","NA",1.68507766056582,NA,1.42998254225039,1.94017277888125,"mantika_label","Ubari",NA,"no hypothesis test on case 'Direct reporting'"
"392.dependent.var","Adults 18-64: (female)","Displacement_status",NA,"idp",1.69444444444444,NA,1.41486037713291,1.97402851175598,"mantika_label","Sebha",0.0481401598983287,"two sample ttest on difference in means (two sided)"
"392.dependent.var1","Adults 18-64: (female)","Displacement_status",NA,"non_displaced",2.15217391304348,NA,1.79710797381521,2.50723985227175,"mantika_label","Sebha",0.0481401598983287,"two sample ttest on difference in means (two sided)"
"392.dependent.var2","Adults 18-64: (female)","Displacement_status",NA,"returnee",1.79166666666667,NA,1.36663924096621,2.21669409236712,"mantika_label","Sebha",0.0481401598983287,"two sample ttest on difference in means (two sided)"
"393.dependent.var","Adults 18-64: (female)","Displacement_status",NA,"idp",1.13846153846154,NA,1.03427984161474,1.24264323530834,"mantika_label","Aljufra",0.668523386915199,"two sample ttest on difference in means (two sided)"
"393.dependent.var1","Adults 18-64: (female)","Displacement_status",NA,"non_displaced",1.17283950617284,NA,1.05460758072758,1.2910714316181,"mantika_label","Aljufra",0.668523386915199,"two sample ttest on difference in means (two sided)"
"394.dependent.var","Adults 18-64: (female)","Displacement_status",NA,"idp",1.47619047619048,NA,1.10286400294475,1.8495169494362,"mantika_label","Tripoli",0.303234979656935,"two sample ttest on difference in means (two sided)"
"394.dependent.var1","Adults 18-64: (female)","Displacement_status",NA,"non_displaced",1.25,NA,1.03320060813876,1.46679939186124,"mantika_label","Tripoli",0.303234979656935,"two sample ttest on difference in means (two sided)"
"394.dependent.var2","Adults 18-64: (female)","Displacement_status",NA,"returnee",1.33333333333333,NA,0.680012005153316,1.98665466151335,"mantika_label","Tripoli",0.303234979656935,"two sample ttest on difference in means (two sided)"
"395.dependent.var","Adults 18-64: (female)","Displacement_status",NA,"idp",1.33684210526316,NA,1.23268138705218,1.44100282347414,"mantika_label","Azzawya",0.642021284355182,"two sample ttest on difference in means (two sided)"
"395.dependent.var1","Adults 18-64: (female)","Displacement_status",NA,"non_displaced",1.37634408602151,NA,1.24602166289429,1.50666650914873,"mantika_label","Azzawya",0.642021284355182,"two sample ttest on difference in means (two sided)"
"395.dependent.var2","Adults 18-64: (female)","Displacement_status",NA,"returnee",1.42857142857143,NA,1.17087592762103,1.68626692952183,"mantika_label","Azzawya",0.642021284355182,"two sample ttest on difference in means (two sided)"
"396.dependent.var","Adults 18-64: (female)","Displacement_status",NA,"non_displaced",2,NA,1.29822031904464,2.70177968095536,"mantika_label","Wadi Ashshati",0.0779695949920907,"two sample ttest on difference in means (two sided)"
"396.dependent.var1","Adults 18-64: (female)","Displacement_status",NA,"idp",1.27272727272727,NA,0.89057686990988,1.65487767554467,"mantika_label","Wadi Ashshati",0.0779695949920907,"two sample ttest on difference in means (two sided)"
"396.dependent.var2","Adults 18-64: (female)","Displacement_status",NA,"returnee",1.57142857142857,NA,0.731444006625691,2.41141313623145,"mantika_label","Wadi Ashshati",0.0779695949920907,"two sample ttest on difference in means (two sided)"
"397.dependent.var","Adults 18-64: (female)","Displacement_status",NA,"non_displaced",1.52941176470588,NA,1.27793838075816,1.7808851486536,"mantika_label","Aljfara",0.523567733603103,"two sample ttest on difference in means (two sided)"
"397.dependent.var1","Adults 18-64: (female)","Displacement_status",NA,"idp",1.6551724137931,NA,1.35891978326553,1.95142504432068,"mantika_label","Aljfara",0.523567733603103,"two sample ttest on difference in means (two sided)"
"397.dependent.var2","Adults 18-64: (female)","Displacement_status",NA,"returnee",1.52941176470588,NA,1.11372055033401,1.94510297907776,"mantika_label","Aljfara",0.523567733603103,"two sample ttest on difference in means (two sided)"
"398.dependent.var","Adults 18-64: (female)","Displacement_status",NA,"non_displaced",1.5,NA,1.31612343102887,1.68387656897113,"mantika_label","Ejdabia",0.911341641910581,"two sample ttest on difference in means (two sided)"
